NOGRID,LON,LAT,VAL
301552,139.9,-2.95,254.1219
301888,139.95,-2.95,250.4366
302224,140,-2.95,246.7513
302560,140.05,-2.95,239.6491
302896,140.1,-2.95,232.547
303232,140.15,-2.95,225.4448
303568,140.2,-2.95,218.1707
303904,140.25,-2.95,210.8965
304240,140.3,-2.95,203.6223
304576,140.35,-2.95,196.3482
304912,140.4,-2.95,189.0747
305248,140.45,-2.95,187.1415
305584,140.5,-2.95,185.2083
305920,140.55,-2.95,183.2751
306256,140.6,-2.95,181.6975
306592,140.65,-2.95,180.1199
306928,140.7,-2.95,178.5424
307264,140.75,-2.95,176.9648
307600,140.8,-2.95,175.3872
307936,140.85,-2.95,177.1577
308272,140.9,-2.95,178.9284
308608,140.95,-2.95,180.6991
308944,141,-2.95,177.6923
160433,118.9,-2.9,330.3098
160769,118.95,-2.9,362.5972
161105,119,-2.9,394.8849
161441,119.05,-2.9,427.1726
161777,119.1,-2.9,459.4603
162113,119.15,-2.9,491.7479
162449,119.2,-2.9,524.0327
162785,119.25,-2.9,508.2516
163121,119.3,-2.9,492.4694
163457,119.35,-2.9,455.6702
163793,119.4,-2.9,418.871
164129,119.45,-2.9,382.0718
164465,119.5,-2.9,345.2726
164801,119.55,-2.9,308.4735
165137,119.6,-2.9,271.675
165473,119.65,-2.9,257.418
165809,119.7,-2.9,243.1612
166145,119.75,-2.9,230.2088
166481,119.8,-2.9,217.2564
166817,119.85,-2.9,204.304
167153,119.9,-2.9,191.3516
167489,119.95,-2.9,178.3992
167825,120,-2.9,165.4468
168161,120.05,-2.9,162.8442
168497,120.1,-2.9,160.2416
168833,120.15,-2.9,150.8994
169169,120.2,-2.9,141.5572
169505,120.25,-2.9,132.215
169841,120.3,-2.9,122.8728
175217,121.1,-2.9,261.1977
175553,121.15,-2.9,264.9285
175889,121.2,-2.9,268.6584
176225,121.25,-2.9,257.2089
176561,121.3,-2.9,245.7597
176897,121.35,-2.9,237.9904
177233,121.4,-2.9,230.2211
177569,121.45,-2.9,222.4518
177905,121.5,-2.9,214.6825
178241,121.55,-2.9,206.9132
178577,121.6,-2.9,199.1441
178913,121.65,-2.9,198.7589
179249,121.7,-2.9,198.3735
179585,121.75,-2.9,192.0028
179921,121.8,-2.9,185.6321
180257,121.85,-2.9,179.2614
180593,121.9,-2.9,172.8907
180929,121.95,-2.9,166.52
181265,122,-2.9,160.1492
181601,122.05,-2.9,166.9832
181937,122.1,-2.9,173.8172
182273,122.15,-2.9,190.9776
182609,122.2,-2.9,208.1381
182945,122.25,-2.9,225.2986
183281,122.3,-2.9,242.4591
222593,128.15,-2.9,156.2417
222929,128.2,-2.9,160.1598
223265,128.25,-2.9,164.0779
223601,128.3,-2.9,167.996
223937,128.35,-2.9,171.9142
224273,128.4,-2.9,175.8317
224609,128.45,-2.9,175.3911
224945,128.5,-2.9,174.9506
225281,128.55,-2.9,175.8608
225617,128.6,-2.9,176.7709
225953,128.65,-2.9,177.681
226289,128.7,-2.9,178.5911
226625,128.75,-2.9,179.5012
226961,128.8,-2.9,180.4113
227297,128.85,-2.9,183.3056
227633,128.9,-2.9,186.2001
227969,128.95,-2.9,187.9299
228305,129,-2.9,189.6596
228641,129.05,-2.9,191.3893
230321,129.3,-2.9,190.0367
230657,129.35,-2.9,182.4939
230993,129.4,-2.9,174.9511
231329,129.45,-2.9,167.4083
231665,129.5,-2.9,159.8655
232001,129.55,-2.9,152.3227
232337,129.6,-2.9,144.7799
232673,129.65,-2.9,142.519
233009,129.7,-2.9,140.2587
233345,129.75,-2.9,138.5608
233681,129.8,-2.9,136.8629
234017,129.85,-2.9,135.1651
248465,132,-2.9,123.7737
248801,132.05,-2.9,119.938
249137,132.1,-2.9,116.1024
249473,132.15,-2.9,117.1746
249809,132.2,-2.9,118.2468
250145,132.25,-2.9,119.319
250481,132.3,-2.9,120.3913
250817,132.35,-2.9,121.4635
251153,132.4,-2.9,122.536
251489,132.45,-2.9,125.7977
251825,132.5,-2.9,129.0594
252161,132.55,-2.9,132.4213
252497,132.6,-2.9,135.7833
252833,132.65,-2.9,139.1452
253169,132.7,-2.9,142.5071
253505,132.75,-2.9,145.869
253841,132.8,-2.9,149.2309
254177,132.85,-2.9,150.4064
254513,132.9,-2.9,151.5818
254849,132.95,-2.9,149.8639
255185,133,-2.9,148.1459
255521,133.05,-2.9,146.428
255857,133.1,-2.9,144.71
256193,133.15,-2.9,142.9921
256529,133.2,-2.9,141.2747
256865,133.25,-2.9,149.7107
257201,133.3,-2.9,158.1466
257537,133.35,-2.9,161.3115
257873,133.4,-2.9,164.4764
258209,133.45,-2.9,167.6413
258545,133.5,-2.9,170.8062
258881,133.55,-2.9,173.9711
259217,133.6,-2.9,177.136
259553,133.65,-2.9,185.5301
259889,133.7,-2.9,193.9247
260225,133.75,-2.9,199.4937
260561,133.8,-2.9,205.0623
260897,133.85,-2.9,210.631
261233,133.9,-2.9,216.1997
261569,133.95,-2.9,221.7684
261905,134,-2.9,227.3371
262241,134.05,-2.9,222.2242
262577,134.1,-2.9,217.1116
262913,134.15,-2.9,218.2364
263249,134.2,-2.9,219.3611
263585,134.25,-2.9,220.4859
263921,134.3,-2.9,221.6106
264257,134.35,-2.9,222.7354
264593,134.4,-2.9,223.8589
264929,134.45,-2.9,214.8668
265265,134.5,-2.9,205.8764
265601,134.55,-2.9,218.2763
265937,134.6,-2.9,230.6762
266273,134.65,-2.9,243.0761
275009,135.95,-2.9,213.7559
275345,136,-2.9,206.6614
275681,136.05,-2.9,207.2465
276017,136.1,-2.9,207.8319
276353,136.15,-2.9,215.2539
276689,136.2,-2.9,222.676
277025,136.25,-2.9,230.098
277361,136.3,-2.9,237.5201
277697,136.35,-2.9,244.9422
278033,136.4,-2.9,252.362
278369,136.45,-2.9,241.8761
278705,136.5,-2.9,231.3913
279041,136.55,-2.9,235.8677
279377,136.6,-2.9,240.344
279713,136.65,-2.9,244.8204
280049,136.7,-2.9,249.2967
280385,136.75,-2.9,253.7731
280721,136.8,-2.9,258.2494
281057,136.85,-2.9,252.4883
281393,136.9,-2.9,246.7265
281729,136.95,-2.9,242.6419
282065,137,-2.9,238.5573
282401,137.05,-2.9,234.4727
282737,137.1,-2.9,230.3882
283073,137.15,-2.9,226.3036
283409,137.2,-2.9,222.2194
283745,137.25,-2.9,224.275
284081,137.3,-2.9,226.3305
284417,137.35,-2.9,220.0232
284753,137.4,-2.9,213.7158
285089,137.45,-2.9,207.4085
285425,137.5,-2.9,201.1011
285761,137.55,-2.9,194.7938
286097,137.6,-2.9,188.4864
286433,137.65,-2.9,190.6361
286769,137.7,-2.9,192.7867
287105,137.75,-2.9,193.1045
287441,137.8,-2.9,193.422
287777,137.85,-2.9,193.7396
288113,137.9,-2.9,194.0571
288449,137.95,-2.9,194.3747
288785,138,-2.9,194.6922
289121,138.05,-2.9,191.3175
289457,138.1,-2.9,187.943
289793,138.15,-2.9,190.4714
290129,138.2,-2.9,192.9998
290465,138.25,-2.9,195.5282
290801,138.3,-2.9,198.0566
291137,138.35,-2.9,200.5849
291473,138.4,-2.9,203.1128
291809,138.45,-2.9,201.3477
292145,138.5,-2.9,199.5828
292481,138.55,-2.9,201.1868
292817,138.6,-2.9,202.7908
293153,138.65,-2.9,204.3948
293489,138.7,-2.9,205.9988
293825,138.75,-2.9,207.6028
294161,138.8,-2.9,209.2068
294497,138.85,-2.9,215.0706
294833,138.9,-2.9,220.9347
295169,138.95,-2.9,222.2836
295505,139,-2.9,223.6323
295841,139.05,-2.9,224.9809
296177,139.1,-2.9,226.3296
296513,139.15,-2.9,227.6783
296849,139.2,-2.9,229.0278
297185,139.25,-2.9,243.1135
297521,139.3,-2.9,257.199
297857,139.35,-2.9,258.5073
298193,139.4,-2.9,259.8156
298529,139.45,-2.9,261.1239
298865,139.5,-2.9,262.4322
299201,139.55,-2.9,263.7405
299537,139.6,-2.9,265.0487
299873,139.65,-2.9,265.2947
300209,139.7,-2.9,265.5406
300545,139.75,-2.9,261.8557
300881,139.8,-2.9,258.1704
301217,139.85,-2.9,254.485
301553,139.9,-2.9,250.7997
301889,139.95,-2.9,247.1144
302225,140,-2.9,243.4291
302561,140.05,-2.9,236.327
302897,140.1,-2.9,229.2248
303233,140.15,-2.9,221.9506
303569,140.2,-2.9,214.6765
303905,140.25,-2.9,207.4023
304241,140.3,-2.9,200.1281
304577,140.35,-2.9,192.854
304913,140.4,-2.9,185.5805
305249,140.45,-2.9,183.6473
305585,140.5,-2.9,181.7141
305921,140.55,-2.9,180.1365
306257,140.6,-2.9,178.559
306593,140.65,-2.9,176.9814
306929,140.7,-2.9,175.4038
307265,140.75,-2.9,173.8262
307601,140.8,-2.9,172.2487
307937,140.85,-2.9,174.0191
308273,140.9,-2.9,175.7898
308609,140.95,-2.9,172.7831
308945,141,-2.9,169.7763
159762,118.8,-2.85,293.7872
160098,118.85,-2.85,319.099
160434,118.9,-2.85,351.3863
160770,118.95,-2.85,383.674
161106,119,-2.85,415.9617
161442,119.05,-2.85,448.2493
161778,119.1,-2.85,480.537
162114,119.15,-2.85,512.8247
162450,119.2,-2.85,545.1094
162786,119.25,-2.85,529.3271
163122,119.3,-2.85,492.528
163458,119.35,-2.85,455.7288
163794,119.4,-2.85,418.9296
164130,119.45,-2.85,382.1304
164466,119.5,-2.85,345.3312
164802,119.55,-2.85,308.532
165138,119.6,-2.85,271.7335
165474,119.65,-2.85,257.4767
165810,119.7,-2.85,244.5243
166146,119.75,-2.85,231.5719
166482,119.8,-2.85,218.6195
166818,119.85,-2.85,205.6671
167154,119.9,-2.85,192.7147
167490,119.95,-2.85,179.7623
167826,120,-2.85,166.8099
168162,120.05,-2.85,164.2073
168498,120.1,-2.85,154.8651
168834,120.15,-2.85,145.5229
169170,120.2,-2.85,136.1807
169506,120.25,-2.85,126.8385
169842,120.3,-2.85,117.4962
170178,120.35,-2.85,108.154
170514,120.4,-2.85,98.8118
174882,121.05,-2.85,254.2332
175218,121.1,-2.85,257.964
175554,121.15,-2.85,261.6948
175890,121.2,-2.85,265.4247
176226,121.25,-2.85,253.9754
176562,121.3,-2.85,246.2061
176898,121.35,-2.85,238.4368
177234,121.4,-2.85,230.6675
177570,121.45,-2.85,222.8982
177906,121.5,-2.85,215.1289
178242,121.55,-2.85,207.3596
178578,121.6,-2.85,199.5905
178914,121.65,-2.85,199.2052
179250,121.7,-2.85,192.8344
179586,121.75,-2.85,186.4637
179922,121.8,-2.85,180.093
180258,121.85,-2.85,173.7223
180594,121.9,-2.85,167.3516
180930,121.95,-2.85,160.9809
181266,122,-2.85,154.6102
181602,122.05,-2.85,161.4442
181938,122.1,-2.85,178.6046
182274,122.15,-2.85,195.7651
224610,128.45,-2.85,169.0843
224946,128.5,-2.85,169.9944
225618,128.6,-2.85,171.8146
225954,128.65,-2.85,172.7247
227970,128.95,-2.85,181.8088
228306,129,-2.85,183.5386
228642,129.05,-2.85,185.2683
230994,129.4,-2.85,164.5579
231330,129.45,-2.85,157.015
231666,129.5,-2.85,149.4722
232002,129.55,-2.85,141.9294
232338,129.6,-2.85,134.3866
232674,129.65,-2.85,132.1257
233010,129.7,-2.85,130.4278
248802,132.05,-2.85,119.2387
249138,132.1,-2.85,120.3109
249474,132.15,-2.85,121.3831
249810,132.2,-2.85,122.4554
250146,132.25,-2.85,123.5276
250482,132.3,-2.85,124.5998
250818,132.35,-2.85,125.672
251154,132.4,-2.85,126.7445
251490,132.45,-2.85,130.0062
251826,132.5,-2.85,133.3682
252162,132.55,-2.85,136.7301
252498,132.6,-2.85,140.092
252834,132.65,-2.85,143.4539
253170,132.7,-2.85,146.8158
253506,132.75,-2.85,150.1778
253842,132.8,-2.85,153.5397
254178,132.85,-2.85,154.7152
254514,132.9,-2.85,152.9973
254850,132.95,-2.85,151.2794
255186,133,-2.85,149.5614
255522,133.05,-2.85,147.8435
255858,133.1,-2.85,146.1255
256194,133.15,-2.85,144.4075
256530,133.2,-2.85,142.6902
256866,133.25,-2.85,151.126
257202,133.3,-2.85,154.2909
257538,133.35,-2.85,157.4558
257874,133.4,-2.85,160.6207
258210,133.45,-2.85,163.7856
258546,133.5,-2.85,166.9505
258882,133.55,-2.85,170.1154
259218,133.6,-2.85,173.2803
259554,133.65,-2.85,181.6743
259890,133.7,-2.85,187.2433
260226,133.75,-2.85,192.812
260562,133.8,-2.85,198.3807
260898,133.85,-2.85,203.9494
261234,133.9,-2.85,209.518
261570,133.95,-2.85,215.0867
261906,134,-2.85,220.6554
262242,134.05,-2.85,215.5427
262578,134.1,-2.85,216.6674
262914,134.15,-2.85,217.7922
263250,134.2,-2.85,218.9169
263586,134.25,-2.85,220.0417
263922,134.3,-2.85,221.1664
264258,134.35,-2.85,222.2912
264594,134.4,-2.85,223.4147
265266,134.5,-2.85,226.8247
265602,134.55,-2.85,239.2246
265938,134.6,-2.85,251.6244
266274,134.65,-2.85,264.0243
275010,135.95,-2.85,209.1054
275346,136,-2.85,202.0108
275682,136.05,-2.85,202.5961
276018,136.1,-2.85,210.0181
276354,136.15,-2.85,217.4402
276690,136.2,-2.85,224.8622
277026,136.25,-2.85,232.2843
277362,136.3,-2.85,239.7064
277698,136.35,-2.85,247.1284
278034,136.4,-2.85,254.5483
278370,136.45,-2.85,244.0638
278706,136.5,-2.85,248.5402
279042,136.55,-2.85,253.0165
279378,136.6,-2.85,257.4929
279714,136.65,-2.85,261.9692
280050,136.7,-2.85,266.4456
280386,136.75,-2.85,270.922
280722,136.8,-2.85,275.3983
281058,136.85,-2.85,269.6372
281394,136.9,-2.85,265.5525
281730,136.95,-2.85,261.4679
282066,137,-2.85,257.3834
282402,137.05,-2.85,253.2988
282738,137.1,-2.85,249.2142
283074,137.15,-2.85,245.1296
283410,137.2,-2.85,241.0454
283746,137.25,-2.85,243.1008
284082,137.3,-2.85,236.7934
284418,137.35,-2.85,230.4861
284754,137.4,-2.85,224.1787
285090,137.45,-2.85,217.8714
285426,137.5,-2.85,211.564
285762,137.55,-2.85,205.2567
286098,137.6,-2.85,198.9493
286434,137.65,-2.85,201.099
286770,137.7,-2.85,201.4167
287106,137.75,-2.85,201.7343
287442,137.8,-2.85,202.0518
287778,137.85,-2.85,202.3694
288114,137.9,-2.85,202.6869
288450,137.95,-2.85,203.0045
288786,138,-2.85,203.322
289122,138.05,-2.85,199.9474
289458,138.1,-2.85,202.4758
289794,138.15,-2.85,205.0042
290130,138.2,-2.85,207.5326
290466,138.25,-2.85,210.061
290802,138.3,-2.85,212.5894
291138,138.35,-2.85,215.1177
291474,138.4,-2.85,217.6456
291810,138.45,-2.85,215.8808
292146,138.5,-2.85,217.4848
292482,138.55,-2.85,219.0888
292818,138.6,-2.85,220.6928
293154,138.65,-2.85,222.2968
293490,138.7,-2.85,223.9008
293826,138.75,-2.85,225.5048
294162,138.8,-2.85,227.1088
294498,138.85,-2.85,232.9727
294834,138.9,-2.85,234.3216
295170,138.95,-2.85,235.6702
295506,139,-2.85,237.0189
295842,139.05,-2.85,238.3676
296178,139.1,-2.85,239.7163
296514,139.15,-2.85,241.065
296850,139.2,-2.85,242.4145
297186,139.25,-2.85,256.4997
297522,139.3,-2.85,257.808
297858,139.35,-2.85,259.1163
298194,139.4,-2.85,260.4246
298530,139.45,-2.85,261.7328
298866,139.5,-2.85,263.0411
299202,139.55,-2.85,264.3494
299538,139.6,-2.85,265.6577
299874,139.65,-2.85,265.9037
300210,139.7,-2.85,262.2188
300546,139.75,-2.85,258.5335
300882,139.8,-2.85,254.8482
301218,139.85,-2.85,251.1629
301554,139.9,-2.85,247.4776
301890,139.95,-2.85,243.7922
302226,140,-2.85,240.1069
302562,140.05,-2.85,233.0048
302898,140.1,-2.85,225.7306
303234,140.15,-2.85,218.4564
303570,140.2,-2.85,211.1823
303906,140.25,-2.85,203.9081
304242,140.3,-2.85,196.634
304578,140.35,-2.85,189.3598
304914,140.4,-2.85,182.0863
305250,140.45,-2.85,180.1531
305586,140.5,-2.85,178.5755
305922,140.55,-2.85,176.998
306258,140.6,-2.85,175.4204
306594,140.65,-2.85,173.8428
306930,140.7,-2.85,172.2652
307266,140.75,-2.85,170.6877
307602,140.8,-2.85,169.1101
307938,140.85,-2.85,170.8806
308274,140.9,-2.85,167.8739
308610,140.95,-2.85,164.8671
308946,141,-2.85,161.8603
159763,118.8,-2.8,307.8885
160099,118.85,-2.8,340.1754
160435,118.9,-2.8,372.4631
160771,118.95,-2.8,404.7508
161107,119,-2.8,437.0384
161443,119.05,-2.8,469.3261
161779,119.1,-2.8,501.6138
162115,119.15,-2.8,533.9014
162451,119.2,-2.8,566.1849
162787,119.25,-2.8,529.3857
163123,119.3,-2.8,492.5866
163459,119.35,-2.8,455.7874
163795,119.4,-2.8,418.9882
164131,119.45,-2.8,382.189
164467,119.5,-2.8,345.3898
164803,119.55,-2.8,308.5906
165139,119.6,-2.8,271.7922
165475,119.65,-2.8,258.8398
165811,119.7,-2.8,245.8874
166147,119.75,-2.8,232.935
166483,119.8,-2.8,219.9826
166819,119.85,-2.8,207.0302
167155,119.9,-2.8,194.0778
167491,119.95,-2.8,181.1254
167827,120,-2.8,168.173
168163,120.05,-2.8,158.8308
168499,120.1,-2.8,149.4886
168835,120.15,-2.8,140.1464
169171,120.2,-2.8,130.8041
169507,120.25,-2.8,121.4619
169843,120.3,-2.8,112.1197
170179,120.35,-2.8,102.7775
170515,120.4,-2.8,93.4353
170851,120.45,-2.8,110.7983
174883,121.05,-2.8,250.9995
175219,121.1,-2.8,254.7303
175555,121.15,-2.8,258.4611
175891,121.2,-2.8,262.1912
176227,121.25,-2.8,254.4219
176563,121.3,-2.8,246.6526
176899,121.35,-2.8,238.8833
177235,121.4,-2.8,231.114
177571,121.45,-2.8,223.3447
177907,121.5,-2.8,215.5754
178243,121.55,-2.8,207.8061
178579,121.6,-2.8,200.0368
178915,121.65,-2.8,193.6661
179251,121.7,-2.8,187.2954
179587,121.75,-2.8,180.9247
179923,121.8,-2.8,174.554
180259,121.85,-2.8,168.1832
180595,121.9,-2.8,161.8125
180931,121.95,-2.8,155.4418
181267,122,-2.8,149.0711
181603,122.05,-2.8,166.2316
181939,122.1,-2.8,183.3921
182275,122.15,-2.8,200.5525
228643,129.05,-2.8,179.1473
230995,129.4,-2.8,154.1646
231331,129.45,-2.8,146.6218
231667,129.5,-2.8,139.079
232003,129.55,-2.8,131.5361
248803,132.05,-2.8,123.4472
249139,132.1,-2.8,124.5195
249475,132.15,-2.8,125.5917
249811,132.2,-2.8,126.6639
250147,132.25,-2.8,127.7361
250483,132.3,-2.8,128.8083
250819,132.35,-2.8,129.8806
251155,132.4,-2.8,130.9531
251491,132.45,-2.8,134.315
251827,132.5,-2.8,137.6769
252163,132.55,-2.8,141.0388
252499,132.6,-2.8,144.4007
252835,132.65,-2.8,147.7627
253171,132.7,-2.8,151.1246
253507,132.75,-2.8,154.4865
253843,132.8,-2.8,157.8484
254179,132.85,-2.8,156.1308
254515,132.9,-2.8,154.4128
254851,132.95,-2.8,152.6949
255187,133,-2.8,150.9769
255523,133.05,-2.8,149.2589
255859,133.1,-2.8,147.541
256195,133.15,-2.8,145.823
256531,133.2,-2.8,144.1054
256867,133.25,-2.8,147.2703
257203,133.3,-2.8,150.4352
257539,133.35,-2.8,153.6001
257875,133.4,-2.8,156.765
258211,133.45,-2.8,159.9299
258547,133.5,-2.8,163.0948
258883,133.55,-2.8,166.2597
259219,133.6,-2.8,169.4246
259555,133.65,-2.8,174.993
259891,133.7,-2.8,180.5617
260227,133.75,-2.8,186.1303
260563,133.8,-2.8,191.699
260899,133.85,-2.8,197.2677
261235,133.9,-2.8,202.8364
261571,133.95,-2.8,208.4051
261907,134,-2.8,213.9738
262243,134.05,-2.8,215.0985
262579,134.1,-2.8,216.2233
262915,134.15,-2.8,217.348
263251,134.2,-2.8,218.4728
263587,134.25,-2.8,219.5975
263923,134.3,-2.8,220.7223
264259,134.35,-2.8,221.847
264595,134.4,-2.8,222.9731
265603,134.55,-2.8,260.1728
265939,134.6,-2.8,272.5727
266275,134.65,-2.8,284.9726
275347,136,-2.8,197.3603
275683,136.05,-2.8,204.7823
276019,136.1,-2.8,212.2044
276355,136.15,-2.8,219.6264
276691,136.2,-2.8,227.0485
277027,136.25,-2.8,234.4706
277363,136.3,-2.8,241.8926
277699,136.35,-2.8,249.3147
278035,136.4,-2.8,256.7364
278371,136.45,-2.8,261.2127
278707,136.5,-2.8,265.6891
279043,136.55,-2.8,270.1654
279379,136.6,-2.8,274.6418
279715,136.65,-2.8,279.1181
280051,136.7,-2.8,283.5945
280387,136.75,-2.8,288.0708
280723,136.8,-2.8,292.5472
281059,136.85,-2.8,288.4631
281395,136.9,-2.8,284.3786
281731,136.95,-2.8,280.294
282067,137,-2.8,276.2094
282403,137.05,-2.8,272.1248
282739,137.1,-2.8,268.0403
283075,137.15,-2.8,263.9557
283411,137.2,-2.8,259.871
283747,137.25,-2.8,253.5636
284083,137.3,-2.8,247.2563
284419,137.35,-2.8,240.949
284755,137.4,-2.8,234.6416
285091,137.45,-2.8,228.3343
285427,137.5,-2.8,222.0269
285763,137.55,-2.8,215.7196
286099,137.6,-2.8,209.4122
286435,137.65,-2.8,209.729
286771,137.7,-2.8,210.0465
287107,137.75,-2.8,210.3641
287443,137.8,-2.8,210.6816
287779,137.85,-2.8,210.9992
288115,137.9,-2.8,211.3167
288451,137.95,-2.8,211.6343
288787,138,-2.8,211.9519
289123,138.05,-2.8,214.4802
289459,138.1,-2.8,217.0086
289795,138.15,-2.8,219.537
290131,138.2,-2.8,222.0654
290467,138.25,-2.8,224.5938
290803,138.3,-2.8,227.1222
291139,138.35,-2.8,229.6506
291475,138.4,-2.8,232.1788
291811,138.45,-2.8,233.7828
292147,138.5,-2.8,235.3868
292483,138.55,-2.8,236.9908
292819,138.6,-2.8,238.5948
293155,138.65,-2.8,240.1988
293491,138.7,-2.8,241.8028
293827,138.75,-2.8,243.4068
294163,138.8,-2.8,245.0108
294499,138.85,-2.8,246.3595
294835,138.9,-2.8,247.7082
295171,138.95,-2.8,249.0569
295507,139,-2.8,250.4056
295843,139.05,-2.8,251.7543
296179,139.1,-2.8,253.103
296515,139.15,-2.8,254.4517
296851,139.2,-2.8,255.8004
297187,139.25,-2.8,257.1086
297523,139.3,-2.8,258.4169
297859,139.35,-2.8,259.7252
298195,139.4,-2.8,261.0335
298531,139.45,-2.8,262.3418
298867,139.5,-2.8,263.6501
299203,139.55,-2.8,264.9584
299539,139.6,-2.8,266.2666
299875,139.65,-2.8,262.5819
300211,139.7,-2.8,258.8966
300547,139.75,-2.8,255.2113
300883,139.8,-2.8,251.526
301219,139.85,-2.8,247.8407
301555,139.9,-2.8,244.1554
301891,139.95,-2.8,240.4701
302227,140,-2.8,236.7847
302563,140.05,-2.8,229.5106
302899,140.1,-2.8,222.2364
303235,140.15,-2.8,214.9623
303571,140.2,-2.8,207.6881
303907,140.25,-2.8,200.4139
304243,140.3,-2.8,193.1398
304579,140.35,-2.8,185.8656
304915,140.4,-2.8,178.5921
305251,140.45,-2.8,177.0146
305587,140.5,-2.8,175.437
305923,140.55,-2.8,173.8594
306259,140.6,-2.8,172.2818
306595,140.65,-2.8,170.7043
306931,140.7,-2.8,169.1267
307267,140.75,-2.8,167.5491
307603,140.8,-2.8,165.9715
307939,140.85,-2.8,162.9648
308275,140.9,-2.8,159.9579
308611,140.95,-2.8,156.9511
308947,141,-2.8,153.9442
159764,118.8,-2.75,294.1682
160100,118.85,-2.75,326.4542
160436,118.9,-2.75,358.7418
160772,118.95,-2.75,391.0295
161108,119,-2.75,423.3172
161444,119.05,-2.75,455.6048
161780,119.1,-2.75,487.8925
162116,119.15,-2.75,520.18
162452,119.2,-2.75,547.3506
162788,119.25,-2.75,510.5515
163124,119.3,-2.75,473.7523
163460,119.35,-2.75,436.9531
163796,119.4,-2.75,400.1539
164132,119.45,-2.75,363.3547
164468,119.5,-2.75,326.5555
164804,119.55,-2.75,289.7568
165140,119.6,-2.75,265.6066
165476,119.65,-2.75,252.6542
165812,119.7,-2.75,239.7018
166148,119.75,-2.75,226.7494
166484,119.8,-2.75,213.797
166820,119.85,-2.75,200.8446
167156,119.9,-2.75,187.8922
167492,119.95,-2.75,174.9398
167828,120,-2.75,168.3073
168164,120.05,-2.75,158.9651
168500,120.1,-2.75,149.6229
168836,120.15,-2.75,140.2807
169172,120.2,-2.75,130.9384
169508,120.25,-2.75,121.5962
169844,120.3,-2.75,112.254
170180,120.35,-2.75,102.9118
170516,120.4,-2.75,103.4698
170852,120.45,-2.75,120.8331
171188,120.5,-2.75,138.1969
175220,121.1,-2.75,244.9157
175556,121.15,-2.75,248.6465
175892,121.2,-2.75,254.3674
176228,121.25,-2.75,246.5981
176564,121.3,-2.75,238.8288
176900,121.35,-2.75,231.0595
177236,121.4,-2.75,223.2902
177572,121.45,-2.75,215.5209
177908,121.5,-2.75,207.7515
178244,121.55,-2.75,199.9826
178580,121.6,-2.75,204.1269
178916,121.65,-2.75,197.7562
179252,121.7,-2.75,191.3854
179588,121.75,-2.75,185.0147
179924,121.8,-2.75,178.644
180260,121.85,-2.75,172.2733
180596,121.9,-2.75,165.9026
180932,121.95,-2.75,159.5319
181268,122,-2.75,150.1552
181604,122.05,-2.75,167.3157
248468,132,-2.75,126.9281
248804,132.05,-2.75,128.0003
249140,132.1,-2.75,129.0725
249476,132.15,-2.75,130.1448
249812,132.2,-2.75,131.217
250148,132.25,-2.75,132.2892
250484,132.3,-2.75,133.3614
250820,132.35,-2.75,134.4341
251156,132.4,-2.75,140.0264
251492,132.45,-2.75,143.3884
251828,132.5,-2.75,146.7503
252164,132.55,-2.75,150.1122
252500,132.6,-2.75,153.4741
252836,132.65,-2.75,156.836
254180,132.85,-2.75,160.7598
254516,132.9,-2.75,159.0418
254852,132.95,-2.75,157.3239
255188,133,-2.75,155.6059
255524,133.05,-2.75,153.888
255860,133.1,-2.75,152.17
256196,133.15,-2.75,150.4519
256532,133.2,-2.75,145.3588
256868,133.25,-2.75,148.5237
257204,133.3,-2.75,151.6886
257540,133.35,-2.75,154.8535
257876,133.4,-2.75,158.0184
258212,133.45,-2.75,161.1833
258548,133.5,-2.75,164.3482
258884,133.55,-2.75,167.5131
259220,133.6,-2.75,170.9044
259556,133.65,-2.75,176.4728
259892,133.7,-2.75,182.0415
260228,133.75,-2.75,187.6102
260564,133.8,-2.75,193.1788
260900,133.85,-2.75,198.7475
261236,133.9,-2.75,204.3162
261572,133.95,-2.75,209.8849
261908,134,-2.75,212.167
262244,134.05,-2.75,213.2918
262580,134.1,-2.75,214.4165
262916,134.15,-2.75,215.5413
263252,134.2,-2.75,216.666
263588,134.25,-2.75,217.7908
263924,134.3,-2.75,218.9155
264260,134.35,-2.75,220.0399
264596,134.4,-2.75,217.1325
265604,134.55,-2.75,254.3322
265940,134.6,-2.75,266.732
266276,134.65,-2.75,279.1319
275348,136,-2.75,216.8363
275684,136.05,-2.75,224.2584
276020,136.1,-2.75,231.6805
276356,136.15,-2.75,239.1025
276692,136.2,-2.75,246.5246
277028,136.25,-2.75,253.9466
277364,136.3,-2.75,261.3687
277700,136.35,-2.75,268.7894
278036,136.4,-2.75,263.1708
278372,136.45,-2.75,267.6472
278708,136.5,-2.75,272.1235
279044,136.55,-2.75,276.5999
279380,136.6,-2.75,281.0762
279716,136.65,-2.75,285.5526
280052,136.7,-2.75,290.0289
280388,136.75,-2.75,294.5053
280724,136.8,-2.75,311.0572
281060,136.85,-2.75,306.9738
281396,136.9,-2.75,302.8893
281732,136.95,-2.75,298.8047
282068,137,-2.75,294.7201
282404,137.05,-2.75,290.6356
282740,137.1,-2.75,286.551
283076,137.15,-2.75,282.4667
283412,137.2,-2.75,285.6202
283748,137.25,-2.75,279.3129
284084,137.3,-2.75,273.0055
